detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",5,0,50,0.0,0.0,0.0,0.0,,0.2753455586761385,0.2753455586761385,50,5
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",19,0,50,0.0,0.0,0.0,0.0,,0.4193149717514124,0.4193149717514124,50,19
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",47,3,47,0.06,0.06,0.06,0.06,1115.0,0.47,0.5,50,50
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",20,0,50,0.0,0.0,0.0,0.0,,0.2,0.2,50,20
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",55,6,44,0.09836065573770492,0.12,0.12,0.10810810810810811,1742.5,0.668693009118541,0.7416413373860182,50,61
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",1,0,50,0.0,0.0,0.0,0.0,,0.07189072609633358,0.07189072609633358,50,1
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",13,0,50,0.0,0.0,0.0,0.0,,0.7158984525579603,0.7158984525579603,50,13
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 500, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 100, 'lambda_': 50, 'delta': 0.0001}",161,10,40,0.05847953216374269,0.2,0.2,0.09049773755656108,1274.2,3.5531426553672314,3.773834745762712,50,171
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 100, 'lambda_': 50, 'delta': 0.0001}",420,9,42,0.02097902097902098,0.17647058823529413,0.16,0.0375,1480.875,4.2,4.29,50,429
